recipe_name,recipe_CompletePicture_url,recipeProcess_pictures_url,recipe_process,recipe_stuff,recipe_stuff_count,recipe_StuffCountUnit
도토리묵 콩국,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053433_1416213273867.jpg,"['http://www.foodsafetykorea.go.kr/uploadimg/cook/832-1.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/832-2.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/832-3.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/832-4.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/832-5.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/832-6.jpg']","['1. 대두는 6시간 이상 물에 불린다.', '2. 불린통은 20~25분 정도 삶은 후 껍질을 제거한다.', '3. 껍질을 제거한 삶은 콩에 참깨와 물을 넣고 곱게 갈아 체에 받쳐 준비한다.', '4. 도토리묵은 7cm 길이로 굵게 채썬다.', '5. 오이는 어슷썬다.', '6. 그릇에 묵을 담고 준비된 콩국을 붓고 오이채를 곁들인다.']","['곤약', '서리태', '마늘', '마늘쫑', '파프리카', '간장', '설탕', '물', '청주', '소금']","['10', '20', '2', '5', '5', '34', '22', '20', '15', '01']","['g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g']"
두부 달걀전,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053435_1416213275631.jpg,"['http://www.foodsafetykorea.go.kr/uploadimg/cook/834-1.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/834-2.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/834-3.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/834-4.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/834-5.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/834-6.jpg']","['1. 두부를 네모지게 썬다.', '2. 썬 두부를 소창으로 물기를 제거한 뒤 소금과 후춧가루로 밑간 한다.', '3. 달걀에 카레가루를 넣은 뒤 잘 풀어준다.', '4. 두부의 물기를 제거하고 밀가루를 묻힌 뒤 3의 달걀을 입힌다.', '5. 식용유를 넣은 팬에 청, 홍고추 송송 썬것을 얹어 노릇하게 지진다.', '6. 저나트륨 초간장소스를 곁들여 낸다.']","['두부', '카레가루', '후춧가루', '밀가루', '식용유', '청고추', '홍고추', '간장', '식초', '설탕', '통깨']","['60', '04', '01', '16', '4', '05', '05', '1', '15', '03', '01']","['g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g']"
두부선과 저나트륨 겨자 간장소스,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053436_1416213276349.jpg,"['http://www.foodsafetykorea.go.kr/uploadimg/cook/835-1.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/835-2.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/835-3.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/835-4.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/835-5.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/835-6.jpg']","['1. 두부는 4x4x2cm로 썰어 윗면에 대각선으로 칼집을 넣는다.', '2. 호박은 3cm길이로 곱게 채썰고 표고버섯과 소고기도 곱게 채썰어 양념한다.', '3. 팬에 채썬 호박을 볶아내고 양념해 둔 표고버섯과 소고기도 볶는다.', '4. 칼집을 넣은 두부에 볶아둔 재료들을 칼집 사이에 끼워 속을 넣는다.', '5. 준비된 두부를 찜통에 쪄낸다.', '6. 저나트륨 겨자 간장소스를 곁들인다.']","['두부', '표고버섯마른것', '쇠고기', '애호박', '설탕', '참기름', '간장', '물', '식초', '설탕', '연겨자']","['80', '10', '20', '20', '14', '1', '2', '2', '2', '05', '05']","['g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g']"
두부 튀김 조림,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053437_1416213277067.jpg,"['http://www.foodsafetykorea.go.kr/uploadimg/cook/836-1.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/836-2.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/836-3.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/836-4.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/836-5.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/836-6.jpg']","['1. 두부를 정육면체로 썬 후 소금을 뿌려 물기를 제거한 뒤 녹말가루를 묻힌다.', '2. 두부를 175℃ 식용유에 바삭하게 두 번 튀긴다.', '3. 피망과 파프리카는 0.5cm의 사각모양으로 썬다.', '4. 불에 간장, 물엿, 고추장, 물을 분량대로 섞어둔다.', '5. 식용유를 넣은 팬에 피망과 파프리카를 볶다가 섞어둔 조림장을 넣고 끓인다.', '6. 5의 조림장이 걸쭉해지면 튀긴 두부를 넣고 조심스레 섞은 후 참기름과 통깨로 마무리 한다.']","['두부', '녹말가루', '식용유', '청피망', '홍피망', '노랑파프리카', '간장', '물엿', '고추장', '참기름', '통깨']","['70', '10', '10', '5', '5', '5', '2', '5', '1', '2', '05']","['g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g']"
청국장 시래기전,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053439_1416213279588.jpg,"['http://www.foodsafetykorea.go.kr/uploadimg/cook/839-1.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/839-2.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/839-3.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/839-4.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/839-5.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/839-6.jpg']","['1. 시레기는 1cm 길이로 자른다.', '2. 저나트륨 청국장은 굵게 다진다.', '3. 청, 홍고추와 새우 살도 굵게 다진다.', '4. 불에 준비된 청국장, 시래기, 청, 홍고추를 도토리가루와 밀가루, 물, 달걀을 넣어 되직하게 반죽한다.', '5. 팬에 식용유를 두르고 반죽을 부친다.', '6. 반죽 위에 새우 살을 얹어 전을 부친다.']","['대두', '시레기', '청고추', '홍고추', '새우살', '밀가루', '도토리가루', '달걀', '식용유']","['10', '60', '2', '2', '13', '6', '2', '65', '1']","['g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g']"
카레소스를 얹은 두부 스테이크,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053440_1416213280344.jpg,"['http://www.foodsafetykorea.go.kr/uploadimg/cook/840-1.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/840-2.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/840-3.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/840-4.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/840-5.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/840-6.jpg']","['1. 두부를 두께 2cm로 썰어 원형틀로 찍어 준비한다.', '2. 준비한 채소는 작은 정육면체로 썰어 팬에 살짝 볶는다.', '3. 물과 카레가루를 섞어 끓이다가 감자를 넣어 끓이고 감자가 거의 익을 때쯤에 나머지 채소를 넣어 끓인다.', '4. 물과 녹말가루를 섞어 3의 카레소스의 농도를 맞춘다.', '5. 가열된 팬에 두부를 노릇노릇하게 지진다.', '6. 준비한 소스를 두부 스테이크에 뿌려낸다.']","['두부', '애호박', '양송이', '가지', '파프리카', '사과', '감자', '카레가루', '식용유', '녹말가루', '물']","['67', '17', '33', '17', '17', '50', '33', '10', '2', '5', '5']","['g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g']"
녹차 파나코타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053442_1416213282795.jpg,"['http://www.foodsafetykorea.go.kr/uploadimg/cook/843-1.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/843-2.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/843-3.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/843-4.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/843-5.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/cook/843-6.jpg']","['1. 볼에 물을 담고 판 젤라틴을 넣어 3분 가량 불린 뒤 건진다.', '2. 냄비에 녹차가루와 소량의 물을 넣고 진하게 섞는다.', '3. 2에 우유와 크림, 설탕, 바닐라 에센스를 넣고 약한 불에서 설탕이 녹을 정도로 끓인다.', '4. 3에 불린 젤라틴을 넣고 젤라틴이 녹을 때까지 가열한다.', '5. 용기에 녹차 파나코타를 부은 후 실온에서 식힌다.', '6. 냉장고에서 한번 더 식혀 완성한다.']","['녹차가루', '판젤라틴', '설탕', '물', '생크림', '우유', '바닐라에센스']","['6', '53', '32', '15', '30', '557', '01']","['g', 'g', 'g', 'g', 'g', 'g', 'g']"
바지락 미역국,http://www.foodsafetykorea.go.kr/uploadimg/20190405/20190405050142_1554451302804.jpg,"['http://www.foodsafetykorea.go.kr/uploadimg/20190405/20190405054207_1554453727016.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190405/20190405054250_1554453770311.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190405/20190405054314_1554453794529.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190405/20190405054332_1554453812694.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190405/20190405054349_1554453829417.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190405/20190405054403_1554453843326.jpg']","['1. 바지락은 해감하고 미역은 20분 동안 불린다.', '2. 물에 파, 마늘, 홍고추, 건새우, 무를 넣고 끓여 육수를 만든다.', '3. 냄비에 참기름과 미역, 바지락을 넣고 볶은 뒤 저염간장을 넣고 볶는다.', '4. 볶은 냄비에 육수를 넣고 끓인다.', '5. 함초가루로 간을 맞춘다.', '6. 국그릇에 담는다.']","['바지락', '미역', '저염간장', '마늘', '참기름', '홍고추', '무', '건새우', '대파', '함초가루']","['10', '5', '5', '5', '2', '2', '10', '10', '5', '3']","['g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g']"
함박스테이크&토마토카레소스,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408092358_1554683038189.jpg,"['http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408092441_1554683081182.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408092515_1554683115376.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408092543_1554683143299.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408092608_1554683168007.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408092631_1554683191540.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408092650_1554683210156.jpg']","['1. 양파, 양송이버섯, 당근, 감자, 토마토를 잘게 다진다.', '2. 다진 소고기와 다진 양파, 다진 양송이버섯, 다진 마늘, 빵가루, 계란노른자를 넣고 치댄다.', '3. 반죽을 70g씩 나눠 스테이크 모양을 만들어 굽는다.', '4. 다진 당근, 감자, 양파, 토마토, 마늘과 카레가루를 물에 넣고 끓인다.', '5. 카레 소스가 농도가 날 때 까지 끓인다.', '6. 스테이크와 카레소스를 곁들여 담는다.']","['양송이버섯', '양파', '빵가루', '다진 마늘', '카레가루', '토마토', '당근', '감자', '계란노른자']","['5', '40', '25', '5', '15', '25', '15', '15', '5']","['g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g']"
바지락 맑은국,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408093830_1554683910807.jpg,"['http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408093856_1554683936227.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408093913_1554683953383.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408093929_1554683969238.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408093943_1554683983317.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408093955_1554683995553.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408094010_1554684010944.jpg']","['1. 물에 무와 다시마, 대파, 청양고추를 넣고 끓인다.', '2. 끓으면 청양고추와 다시마를 건진다.', '3. 해감한 바지락을 넣고 끓인다.', '4. 팽이버섯 밑둥을 자른다.', '5. 3에 팽이버섯을 넣고 끓인다.', '6. 고명으로 어슷 썬 홍고추, 쑥갓을 올린다.']","['바지락', '팽이버섯', '홍고추', '쑥갓', '청양고추', '무', '대파', '다시마']","['30', '10', '3', '1', '3', '8', '5', '5']","['g', 'g', 'g', 'g', 'g', 'g', 'g', 'g']"
일본식 계란말이,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408094414_1554684254971.jpg,"['http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408094453_1554684293710.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408094511_1554684311206.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408094540_1554684340109.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408094556_1554684356928.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408094611_1554684371874.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408094630_1554684390645.jpg']","['1. 물에 다시마를 넣고 끓인다.', '2. 물이 끓어 오르면 다시마를 건진다.', '3. 불을 끈 뒤 가츠오부시를 넣고 체에 걸러 육수를 완성한다.', '4. 계란을 풀어 채에 내린 뒤 육수와 미림, 설탕을 넣는다.', '5. 팬에 기름을 둘러 계란물을 한겹 한겹 만다.', '6. 완성된 계란말이는 모양을 잡고 한입크기로 자른다.']","['계란', '가츠오부시', '다시마', '설탕', '미림']","['150', '10', '10', '5', '5']","['g', 'g', 'g', 'g', 'g']"
"소고기 가라아게, 칠리소스",http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408095001_1554684601056.jpg,"['http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408095037_1554684637290.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408095056_1554684656422.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408095114_1554684674696.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408095134_1554684694510.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408095155_1554684715015.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408095214_1554684734976.jpg']","['1. 소고기는 채썰고 마늘, 대파는 다진 뒤 섞는다.', '2. 1에 계란노른자와 밀가루, 물을 섞어 반죽하고 조그만 공 모양으로 만들어 튀긴다.', '3. 토마토는 껍질을 제거한 뒤 다지고, 마늘도 다진다.', '4. 식초, 설탕, 물을 끓이다가 다진 토마토, 마늘, 고춧가루를 넣어 끓인다.', '5. 전분으로 소스의 농도를 맞춘다.', '6. 소고기 가라야게에 칠리소스를 곁들인다.']","['소고기', '대파', '토마토', '마늘', '계란노른자', '밀가루', '고춧가루', '식초', '설탕', '전분']","['70', '20', '20', '10', '25', '20', '15', '50', '15', '10']","['g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g']"
"삼치튀김, 타르타르소스",http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408111442_1554689682742.jpg,"['http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408111522_1554689722310.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408111537_1554689737618.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408111556_1554689756551.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408111613_1554689773428.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408111633_1554689793169.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408111648_1554689808507.jpg']","['1. 삼치의 살과 가시를 분리한다.', '2. 키친타올로 삼치살의 핏기와 물기를 제거한 뒤 후추와 레몬즙을 뿌려 비린내를 제거한다.', '3. 볼에 튀김가루, 계란, 물, 식용유를 섞어 튀김옷을 만든다.', '4. 삼치에 튀김옷을 입힌 뒤 170℃ 기름에서 두 번 튀긴다.', '5. 삶은 계란, 홍고추, 청양고추, 양파를 다져 볼에 섞은 뒤 마요네즈와 레몬즙을 섞어 소스를 만든다.', '6. 삼치 튀김에 타르타르소스를 곁들여 담는다.']","['삼치', '튀김가루', '계란', '마요네즈', '홍고추', '청양고추', '후추', '양파', '레몬즙', '식용유', '물']","['50', '30', '60', '15', '2', '2', '3', '5', '20', '5', '20']","['g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g']"
두부해물완자,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408112127_1554690087850.jpg,"['http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408112147_1554690107415.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408112204_1554690124165.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408112216_1554690136572.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408112231_1554690151278.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408112250_1554690170739.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408112334_1554690214523.jpg']","['1. 두부를 으깨고 오징어와 새우는 잘게 다진다.', '2. 볼에 1의 재료와 감자전분을 넣고 섞어 완자모양으로 만든다.', '3. 감자전분과 부침가루를 섞어 완자에 묻힌다.', '4. 가루를 묻힌 완자에 계란물을 입혀 기름 두른 팬에 굴려가며 익힌다.', '5. 마늘과 파를 다진 뒤 새우가루, 꿀, 저염간장을 섞어 소스를 만든다.', '6. 양파를 채 썰어 냄비에 소스와 함께 끓인 뒤 전분물을 넣어 농도를 맞추고 완자를 넣는다.']","['두부', '오징어', '칵테일 새우', '감자전분', '부침가루', '계란', '꿀', '새우가루', '마늘', '파', '양파', '저염간장']","['50', '14', '14', '15', '10', '20', '5', '5', '2', '2', '10', '5']","['g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g']"
톳나물 두부무침,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408010349_1554696229438.jpg,"['http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408010451_1554696291920.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408010506_1554696306290.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408010520_1554696320783.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408010535_1554696335232.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408010549_1554696349028.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408010607_1554696367867.jpg']","['1. 톳나물을 깨끗이 세척한다.', '2. 끓는 물에 톳나물을 살짝 데친다.', '3. 데친 톳나물의 물기를 제거하고 한 입 크기로 썬다.', '4. 두부를 찜기에 넣고 찐 뒤 으깬다.', '5. 마늘을 잘게 다진다.', '6. 톳나물과 두부를 볼에 담고 나머지 재료들을 섞는다.']","['톳나물', '두부', '천일염', '참깨', '참기름', '마늘']","['15', '40', '01', '01', '01', '01']","['g', 'g', 'g', 'g', 'g', 'g']"
퀴노아 팥수프,http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409045407_1554796447701.jpg,"['http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409045448_1554796488680.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409045503_1554796503873.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409045515_1554796515750.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409045541_1554796541326.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409045555_1554796555369.jpg', 'http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409045609_1554796569345.jpg']","['1. 세발나물을 살짝 데쳐 말린 뒤 가루를 내고 닭뼈를 이용해 육수를 만든다.', '2. 퀴노아를 볶아 쓴맛을 제거하고 삶은 팥과 믹서에 곱게 간다.', '3. 팬에 버터 일부를 녹인 뒤 밀가루를 넣어 루를 만든다.', '4. 양파를 갈아 버터 녹인 냄비에 볶은 뒤 닭육수와 2를 넣어 끓인다.', '5. 세발나물가루로 간을 맞추고 향을 낸 뒤 루를 넣어 농도를 맞춘다.', '6. 우유와 휘핑을 넣어 고소함을 더하고 설탕을 소량 넣어 간을 한다.']","['퀴노아', '팥', '무가당 휘핑크림', '무염 버터', '우유', '닭뼈', '밀가루', '양파', '세발나물', '설탕']","['3', '10', '25', '10', '15', '20', '10', '10', '10', '3']","['g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g', 'g']"
